condition,ds_name,loss,strong_model,weak_model,gt_fraction_requested,gt_fraction_actual,gt_seed,seed,lr,accuracy,run_dir
mixing,boolq,xent,gpt2,gpt2,0.25,0.24989393296563428,1,1,5e-05,0.660140715815234,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.25,0.24989393296563428,0,0,5e-05,0.6546344447843377,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.25,0.24989393296563428,2,2,5e-05,0.6687060263077393,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.25,0.24989393296563428,1,1,1e-05,0.650657693484246,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.25,0.24989393296563428,0,0,1e-05,0.6323034567145916,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.25,0.24989393296563428,2,2,1e-05,0.6864484551850719,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2-large,0.25,0.24989393296563428,1,1,1e-05,0.627714897522178,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.25,0.24989393296563428,0,0,1e-05,0.724686448455185,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.25,0.24989393296563428,2,2,1e-05,0.6922606301621291,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-medium,0.25,0.24989393296563428,1,1,1e-05,0.6947078617314163,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.25,0.24989393296563428,0,0,1e-05,0.6711532578770266,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.25,0.24989393296563428,2,2,1e-05,0.7054144998470481,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2,0.25,0.24989393296563428,1,1,5e-05,0.6925665341082899,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.25,0.24989393296563428,0,0,5e-05,0.6708473539308657,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.25,0.24989393296563428,2,2,5e-05,0.6944019577852554,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.25,0.24989393296563428,1,1,5e-05,0.6996023248699909,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.25,0.24989393296563428,0,0,5e-05,0.6934842459467727,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2-medium,0.25,0.24989393296563428,2,2,5e-05,0.7188742734781278,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2,0.25,0.24989393296563428,1,1,1e-05,0.6931783420006118,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.25,0.24989393296563428,0,0,1e-05,0.6445396145610278,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2,0.25,0.24989393296563428,2,2,1e-05,0.6980728051391863,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-xl,gpt2-large,0.25,0.24989393296563428,1,1,1e-05,0.6751300091771184,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.25,0.24989393296563428,0,0,1e-05,0.731722239216886,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-large,0.25,0.24989393296563428,2,2,1e-05,0.7188742734781278,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.25,0.24989393296563428,1,1,1e-05,0.7127561945549098,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.25,0.24989393296563428,0,0,1e-05,0.6910370143774854,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-medium,0.25,0.24989393296563428,2,2,1e-05,0.7262159681859895,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.25,0.24989393296563428,1,1,1e-05,0.7491587641480575,results/data/naive_mixing/025/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.25,0.24989393296563428,0,0,1e-05,0.7519118996635057,results/data/naive_mixing/025/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2-xl,gpt2-xl,0.25,0.24989393296563428,2,2,1e-05,0.734781278678495,results/data/naive_mixing/025/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.25-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2,gpt2,0.5,0.5,1,1,5e-05,0.61486693178342,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.5,0.5,0,0,5e-05,0.6157846436219028,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2,gpt2,0.5,0.5,2,2,5e-05,0.6243499541144081,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.5,0.5,1,1,1e-05,0.6102783725910065,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.5,0.5,0,0,1e-05,0.6007953502600184,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2,0.5,0.5,2,2,1e-05,0.5968185989599266,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-large,gpt2-large,0.5,0.5,1,1,1e-05,0.5750994187825023,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.5,0.5,0,0,1e-05,0.5787702661364331,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-large,0.5,0.5,2,2,1e-05,0.6105842765371673,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.5,0.5,1,1,1e-05,0.585806056898134,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.5,0.5,0,0,1e-05,0.6023248699908229,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-large,gpt2-medium,0.5,0.5,2,2,1e-05,0.6185377791373509,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2,0.5,0.5,1,1,5e-05,0.5974304068522484,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.5,0.5,0,0,5e-05,0.6329152646069134,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2,0.5,0.5,2,2,5e-05,0.6160905475680636,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.5,0.5,1,1,5e-05,0.6212909146527991,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.5,0.5,0,0,5e-05,0.6017130620985011,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-medium,gpt2-medium,0.5,0.5,2,2,5e-05,0.6622820434383604,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2,0.5,0.5,1,1,1e-05,0.5995717344753747,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.5,0.5,0,0,1e-05,0.6007953502600184,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2,0.5,0.5,2,2,1e-05,0.5952890792291221,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.5,0.5,1,1,1e-05,0.6084429489140409,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.5,0.5,0,0,1e-05,0.6121137962679719,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-large,0.5,0.5,2,2,1e-05,0.5971245029060875,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.5,0.5,1,1,1e-05,0.5940654634444784,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.5,0.5,0,0,1e-05,0.6206791067604772,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-medium,0.5,0.5,2,2,1e-05,0.5955949831752829,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.5,0.5,1,1,1e-05,0.6017130620985011,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.5,0.5,0,0,1e-05,0.6157846436219028,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-xl
mixing,boolq,logconf,gpt2-xl,gpt2-xl,0.5,0.5,2,2,1e-05,0.5977363107984093,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=logconf-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-xl-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-xl
mixing,boolq,xent,gpt2,gpt2,0.5,0.5,1,1,5e-05,0.6705414499847048,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.5,0.5,0,0,5e-05,0.6564698684613032,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2,gpt2,0.5,0.5,2,2,5e-05,0.6677883144692567,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.5,0.5,1,1,1e-05,0.631079840929948,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.5,0.5,0,0,1e-05,0.6674824105230958,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2,0.5,0.5,2,2,1e-05,0.6711532578770266,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-large,gpt2-large,0.5,0.5,1,1,1e-05,0.6267971856836954,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.5,0.5,0,0,1e-05,0.7167329458550016,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-large,0.5,0.5,2,2,1e-05,0.6876720709697155,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-large
mixing,boolq,xent,gpt2-large,gpt2-medium,0.5,0.5,1,1,1e-05,0.6298562251453044,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.5,0.5,0,0,1e-05,0.6723768736616702,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-large,gpt2-medium,0.5,0.5,2,2,1e-05,0.7191801774242887,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=1e-05-ls=cosi_anne-mc=1024-ms=gpt2-large-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2-medium
mixing,boolq,xent,gpt2-medium,gpt2,0.5,0.5,1,1,5e-05,0.6971550933007036,results/data/naive_mixing/050/seed1/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=1-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=1-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.5,0.5,0,0,5e-05,0.6907311104313245,results/data/naive_mixing/050/seed0/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=0-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=0-twd=0-wms=gpt2
mixing,boolq,xent,gpt2-medium,gpt2,0.5,0.5,2,2,5e-05,0.6836953196696237,results/data/naive_mixing/050/seed2/bs=32-dn=boolq-e=2-ee=1000000-gf=0.5-gs=2-lp=0-l=xent-l=5e-05-ls=cosi_anne-mc=1024-ms=gpt2-medium-nd=20000-ntd=10000-o=adam-s=2-twd=0-wms=gpt2
